feedback_id,customer_name,feedback,date,product,clean_feedback
2430,Arun,"Amazing experience, highly recommend",2025-02-14,Headphones,amazing experience highly recommend
2431,Karthik,Very happy with the product,2025-03-26,Smart Watch,very happy product
2432,Sneha,Support team was very helpful,2025-02-09,Laptop,support team very helpful
2433,Pooja,Decent product,2025-06-29,Mobile,decent product
2434,Arun,Average experience,2025-03-29,Mobile App,average experience
2435,Pooja,Average experience,2025-05-09,Smart Watch,average experience
2436,Sneha,Worst product ever,2025-08-31,Headphones,worst product ever
2437,Anitha,"Amazing experience, highly recommend",2025-05-12,Internet Service,amazing experience highly recommend
2438,Divya,Poor quality and waste of money,2025-12-08,Mobile App,poor quality waste money
2439,Divya,Worst product ever,2025-05-21,Mobile,worst product ever
2440,Pooja,Poor quality and waste of money,2025-11-23,Banking App,poor quality waste money
2441,Anitha,"Amazing experience, highly recommend",2025-08-13,E-commerce,amazing experience highly recommend
2442,Karthik,Poor quality and waste of money,2025-08-19,Banking App,poor quality waste money
2443,Priya,Worst product ever,2025-01-22,Mobile App,worst product ever
2444,Karthik,Very bad experience and disappointed,2025-08-05,Headphones,very bad experience disappointed
2445,Rahul,Nothing special,2025-06-18,Smart Watch,nothing special
2446,Pooja,Worst product ever,2025-09-25,E-commerce,worst product ever
2447,Karthik,Very happy with the product,2025-08-03,Internet Service,very happy product
2448,Priya,Worst product ever,2025-10-22,Internet Service,worst product ever
2449,Arun,Worst product ever,2025-05-19,Headphones,worst product ever
2450,Priya,Delivery was too late,2025-02-03,Mobile,delivery too late
2451,Manoj,Very bad experience and disappointed,2025-02-19,Laptop,very bad experience disappointed
2452,Manoj,Okay for the price,2025-06-03,Internet Service,okay price
2453,Anitha,Customer support did not respond,2025-04-03,Mobile App,customer support did not respond
2454,Manoj,Worst product ever,2025-05-07,E-commerce,worst product ever
2455,Manoj,Very bad experience and disappointed,2025-03-04,Mobile App,very bad experience disappointed
2456,Divya,Acceptable performance,2025-02-14,Headphones,acceptable performance
2457,Manoj,Delivery was too late,2025-05-08,E-commerce,delivery too late
2458,Karthik,Worst product ever,2025-12-24,E-commerce,worst product ever
2459,Arun,Great service and fast delivery,2025-10-11,Internet Service,great service fast delivery
2460,Pooja,Average experience,2025-06-13,Mobile App,average experience
2461,Manoj,Nothing special,2025-01-12,E-commerce,nothing special
2462,Pooja,Excellent quality and very satisfied,2025-09-18,Internet Service,excellent quality very satisfied
2463,Manoj,Worst product ever,2025-07-24,Laptop,worst product ever
2464,Pooja,Excellent quality and very satisfied,2025-08-28,Headphones,excellent quality very satisfied
2465,Karthik,Average experience,2025-02-27,Internet Service,average experience
2466,Sneha,Very bad experience and disappointed,2025-08-02,Headphones,very bad experience disappointed
2467,Divya,Okay for the price,2025-11-25,Banking App,okay price
2468,Suresh,Great service and fast delivery,2025-04-20,Smart Watch,great service fast delivery
2469,Pooja,Worst product ever,2025-07-09,Smart Watch,worst product ever
2470,Sneha,Okay for the price,2025-07-03,E-commerce,okay price
2471,Karthik,Customer support did not respond,2025-06-29,Mobile App,customer support did not respond
2472,Sneha,Okay for the price,2025-02-26,Internet Service,okay price
2473,Anitha,Nothing special,2025-05-24,E-commerce,nothing special
2474,Karthik,Worst product ever,2025-12-01,Headphones,worst product ever
2475,Priya,Nothing special,2025-03-14,Mobile,nothing special
2476,Priya,Worst product ever,2025-09-21,Smart Watch,worst product ever
2477,Manoj,Great service and fast delivery,2025-03-19,Internet Service,great service fast delivery
2478,Arun,Worst product ever,2025-11-26,Laptop,worst product ever
2479,Manoj,Poor quality and waste of money,2025-03-15,Internet Service,poor quality waste money
2480,Karthik,Customer support did not respond,2025-11-30,Mobile,customer support did not respond
2481,Priya,Okay for the price,2025-10-20,Smart Watch,okay price
2482,Arun,Worst product ever,2025-11-05,Smart Watch,worst product ever
2483,Karthik,Excellent quality and very satisfied,2025-06-12,Headphones,excellent quality very satisfied
2484,Arun,Acceptable performance,2025-11-04,Headphones,acceptable performance
2485,Anitha,Support team was very helpful,2025-07-21,Smart Watch,support team very helpful
2486,Anitha,Great service and fast delivery,2025-11-30,Mobile App,great service fast delivery
2487,Sneha,Okay for the price,2025-06-20,Smart Watch,okay price
2488,Sneha,Excellent quality and very satisfied,2025-10-09,Mobile App,excellent quality very satisfied
2489,Sneha,Excellent quality and very satisfied,2025-08-11,E-commerce,excellent quality very satisfied
2490,Suresh,Excellent quality and very satisfied,2025-01-20,Mobile,excellent quality very satisfied
2491,Anitha,Poor quality and waste of money,2025-07-28,Smart Watch,poor quality waste money
2492,Sneha,Okay for the price,2025-05-31,Headphones,okay price
2493,Anitha,Decent product,2025-11-29,Banking App,decent product
2494,Sneha,Support team was very helpful,2025-08-31,Laptop,support team very helpful
2495,Rahul,Very happy with the product,2025-06-24,Mobile App,very happy product
2496,Manoj,Customer support did not respond,2025-02-09,Smart Watch,customer support did not respond
2497,Manoj,Great service and fast delivery,2025-04-06,Headphones,great service fast delivery
2498,Pooja,Customer support did not respond,2025-01-06,Laptop,customer support did not respond
2499,Rahul,Very bad experience and disappointed,2025-04-27,Internet Service,very bad experience disappointed
2500,Divya,Excellent quality and very satisfied,2025-03-20,E-commerce,excellent quality very satisfied
2501,Pooja,Very bad experience and disappointed,2025-11-21,Banking App,very bad experience disappointed
2502,Pooja,"Amazing experience, highly recommend",2025-08-28,Laptop,amazing experience highly recommend
2503,Suresh,Very bad experience and disappointed,2025-07-14,Internet Service,very bad experience disappointed
2504,Pooja,Worst product ever,2025-06-06,Banking App,worst product ever
2505,Divya,Decent product,2025-03-04,Internet Service,decent product
2506,Suresh,Very happy with the product,2025-03-14,Headphones,very happy product
2507,Divya,"Amazing experience, highly recommend",2025-05-31,Mobile,amazing experience highly recommend
2508,Anitha,Nothing special,2025-01-23,E-commerce,nothing special
2509,Pooja,Decent product,2025-09-07,Mobile App,decent product
2510,Manoj,Excellent quality and very satisfied,2025-04-01,Mobile,excellent quality very satisfied
2511,Pooja,Worst product ever,2025-07-23,Banking App,worst product ever
2512,Anitha,Excellent quality and very satisfied,2025-08-17,Internet Service,excellent quality very satisfied
2513,Karthik,Poor quality and waste of money,2025-04-03,Mobile,poor quality waste money
2514,Arun,Poor quality and waste of money,2025-01-20,Banking App,poor quality waste money
2515,Rahul,Poor quality and waste of money,2025-06-12,Laptop,poor quality waste money
2516,Sneha,Very bad experience and disappointed,2025-11-24,Banking App,very bad experience disappointed
2517,Anitha,Nothing special,2025-06-21,E-commerce,nothing special
2518,Anitha,Okay for the price,2025-08-05,Mobile App,okay price
2519,Suresh,Decent product,2025-03-05,E-commerce,decent product
2520,Anitha,Acceptable performance,2025-01-14,Smart Watch,acceptable performance
2521,Anitha,Nothing special,2025-04-26,Internet Service,nothing special
2522,Rahul,"Amazing experience, highly recommend",2025-03-30,Internet Service,amazing experience highly recommend
2523,Manoj,Okay for the price,2025-06-18,Internet Service,okay price
2524,Manoj,Worst product ever,2025-03-09,Mobile,worst product ever
2525,Suresh,Worst product ever,2025-10-05,Banking App,worst product ever
2526,Priya,Delivery was too late,2025-10-28,E-commerce,delivery too late
2527,Karthik,Customer support did not respond,2025-09-07,Banking App,customer support did not respond
2528,Rahul,Decent product,2025-11-27,Banking App,decent product
2529,Pooja,Very happy with the product,2025-02-03,Internet Service,very happy product
2530,Priya,Poor quality and waste of money,2025-04-29,Headphones,poor quality waste money
2531,Divya,Great service and fast delivery,2025-10-03,Internet Service,great service fast delivery
2532,Suresh,Customer support did not respond,2025-10-31,E-commerce,customer support did not respond
2533,Pooja,Worst product ever,2025-08-15,Headphones,worst product ever
2534,Karthik,Worst product ever,2025-08-28,Internet Service,worst product ever
2535,Rahul,Worst product ever,2025-03-25,Smart Watch,worst product ever
2536,Suresh,Very happy with the product,2025-03-19,Banking App,very happy product
2537,Rahul,Okay for the price,2025-04-16,Mobile,okay price
2538,Sneha,Delivery was too late,2025-06-17,E-commerce,delivery too late
2539,Manoj,Worst product ever,2025-01-07,Internet Service,worst product ever
2540,Sneha,Very bad experience and disappointed,2025-07-07,Headphones,very bad experience disappointed
2541,Pooja,"Amazing experience, highly recommend",2025-04-18,Mobile App,amazing experience highly recommend
2542,Suresh,Nothing special,2025-04-08,Mobile,nothing special
2543,Sneha,Okay for the price,2025-04-19,Smart Watch,okay price
2544,Suresh,Decent product,2025-02-27,Mobile,decent product
2545,Rahul,Decent product,2025-01-22,Laptop,decent product
2546,Priya,Excellent quality and very satisfied,2025-04-26,Smart Watch,excellent quality very satisfied
2547,Pooja,Nothing special,2025-11-10,Banking App,nothing special
2548,Rahul,"Amazing experience, highly recommend",2025-11-19,Headphones,amazing experience highly recommend
2549,Manoj,"Amazing experience, highly recommend",2025-12-11,Mobile,amazing experience highly recommend
2550,Suresh,Worst product ever,2025-09-18,Mobile App,worst product ever
2551,Manoj,Decent product,2025-09-01,Banking App,decent product
2552,Rahul,Support team was very helpful,2025-01-26,E-commerce,support team very helpful
2553,Sneha,Great service and fast delivery,2025-10-18,Mobile,great service fast delivery
2554,Pooja,Great service and fast delivery,2025-01-24,Internet Service,great service fast delivery
2555,Priya,Support team was very helpful,2025-12-28,Banking App,support team very helpful
2556,Divya,Very bad experience and disappointed,2025-01-30,Mobile App,very bad experience disappointed
2557,Manoj,Very happy with the product,2025-11-14,Internet Service,very happy product
2558,Sneha,Nothing special,2025-04-17,Banking App,nothing special
2559,Rahul,Decent product,2025-04-05,Banking App,decent product
2560,Anitha,Worst product ever,2025-06-05,Mobile App,worst product ever
2561,Priya,"Amazing experience, highly recommend",2025-12-30,E-commerce,amazing experience highly recommend
2562,Karthik,Delivery was too late,2025-11-28,E-commerce,delivery too late
2563,Anitha,Very bad experience and disappointed,2025-12-23,Smart Watch,very bad experience disappointed
2564,Suresh,Very happy with the product,2025-05-26,Mobile App,very happy product
2565,Anitha,Delivery was too late,2025-06-02,Smart Watch,delivery too late
2566,Pooja,Excellent quality and very satisfied,2025-04-25,Smart Watch,excellent quality very satisfied
2567,Karthik,Great service and fast delivery,2025-09-17,Banking App,great service fast delivery
2568,Priya,Very happy with the product,2025-05-02,Laptop,very happy product
2569,Priya,Acceptable performance,2025-12-20,E-commerce,acceptable performance
2570,Divya,Support team was very helpful,2025-11-22,Smart Watch,support team very helpful
2571,Arun,Nothing special,2025-06-08,Laptop,nothing special
2572,Manoj,Average experience,2025-03-03,Mobile,average experience
2573,Sneha,Worst product ever,2025-03-20,Laptop,worst product ever
2574,Priya,Nothing special,2025-07-15,Laptop,nothing special
2575,Suresh,Average experience,2025-07-27,Smart Watch,average experience
2576,Priya,Customer support did not respond,2025-03-28,Laptop,customer support did not respond
2577,Pooja,Delivery was too late,2025-06-10,Headphones,delivery too late
2578,Karthik,Very bad experience and disappointed,2025-03-04,Mobile,very bad experience disappointed
2579,Divya,Worst product ever,2025-06-17,Banking App,worst product ever
2580,Rahul,Poor quality and waste of money,2025-01-27,Laptop,poor quality waste money
2581,Karthik,Acceptable performance,2025-08-12,Mobile App,acceptable performance
2582,Priya,Average experience,2025-10-03,Headphones,average experience
2583,Sneha,Very bad experience and disappointed,2025-12-26,Smart Watch,very bad experience disappointed
2584,Pooja,"Amazing experience, highly recommend",2025-08-30,Mobile App,amazing experience highly recommend
2585,Karthik,Worst product ever,2025-05-22,Internet Service,worst product ever
2586,Arun,Customer support did not respond,2025-09-02,Mobile,customer support did not respond
2587,Rahul,Decent product,2025-09-16,Laptop,decent product
2588,Anitha,Excellent quality and very satisfied,2025-04-14,Headphones,excellent quality very satisfied
2589,Manoj,Poor quality and waste of money,2025-09-28,Laptop,poor quality waste money
2590,Arun,Delivery was too late,2025-04-02,Banking App,delivery too late
2591,Karthik,Acceptable performance,2025-06-29,Headphones,acceptable performance
2592,Divya,Acceptable performance,2025-07-09,Banking App,acceptable performance
2593,Sneha,Decent product,2025-07-12,Smart Watch,decent product
2594,Pooja,Average experience,2025-04-25,Internet Service,average experience
2595,Priya,Excellent quality and very satisfied,2025-04-07,E-commerce,excellent quality very satisfied
2596,Karthik,Delivery was too late,2025-02-08,Smart Watch,delivery too late
2597,Divya,Acceptable performance,2025-08-21,Headphones,acceptable performance
2598,Sneha,Worst product ever,2025-08-08,E-commerce,worst product ever
2599,Suresh,"Amazing experience, highly recommend",2025-07-24,Mobile,amazing experience highly recommend
2600,Manoj,Great service and fast delivery,2025-04-06,Banking App,great service fast delivery
2601,Pooja,Decent product,2025-10-23,Laptop,decent product
2602,Anitha,Customer support did not respond,2025-07-03,Headphones,customer support did not respond
2603,Pooja,Very bad experience and disappointed,2025-03-27,Internet Service,very bad experience disappointed
2604,Suresh,Customer support did not respond,2025-01-31,Mobile,customer support did not respond
2605,Divya,Very bad experience and disappointed,2025-01-21,Banking App,very bad experience disappointed
2606,Arun,Excellent quality and very satisfied,2025-03-30,E-commerce,excellent quality very satisfied
2607,Anitha,Nothing special,2025-02-20,E-commerce,nothing special
2608,Priya,Nothing special,2025-01-21,Banking App,nothing special
2609,Suresh,Great service and fast delivery,2025-05-20,E-commerce,great service fast delivery
2610,Manoj,Very bad experience and disappointed,2025-07-01,Internet Service,very bad experience disappointed
2611,Suresh,Customer support did not respond,2025-08-18,Smart Watch,customer support did not respond
2612,Rahul,Very happy with the product,2025-10-07,Banking App,very happy product
2613,Manoj,Support team was very helpful,2025-10-27,Mobile App,support team very helpful
2614,Anitha,Delivery was too late,2025-05-16,Laptop,delivery too late
2615,Arun,Very bad experience and disappointed,2025-04-16,Banking App,very bad experience disappointed
2616,Manoj,Poor quality and waste of money,2025-09-04,Mobile,poor quality waste money
2617,Priya,Acceptable performance,2025-03-25,Mobile App,acceptable performance
2618,Rahul,Excellent quality and very satisfied,2025-07-22,E-commerce,excellent quality very satisfied
2619,Divya,Very happy with the product,2025-01-22,Banking App,very happy product
2620,Rahul,Very happy with the product,2025-03-27,Mobile,very happy product
2621,Divya,Customer support did not respond,2025-12-31,Headphones,customer support did not respond
2622,Suresh,Acceptable performance,2025-05-18,Mobile App,acceptable performance
2623,Suresh,Very bad experience and disappointed,2025-11-13,Banking App,very bad experience disappointed
2624,Suresh,"Amazing experience, highly recommend",2025-11-05,E-commerce,amazing experience highly recommend
2625,Karthik,Support team was very helpful,2025-04-09,E-commerce,support team very helpful
2626,Pooja,Support team was very helpful,2025-12-10,Internet Service,support team very helpful
2627,Karthik,Very bad experience and disappointed,2025-02-27,Mobile App,very bad experience disappointed
2628,Karthik,Customer support did not respond,2025-07-21,Mobile,customer support did not respond
2629,Rahul,Great service and fast delivery,2025-06-25,Smart Watch,great service fast delivery
2630,Anitha,Very bad experience and disappointed,2025-08-02,Mobile App,very bad experience disappointed
2631,Sneha,Average experience,2025-10-01,Laptop,average experience
2632,Anitha,Great service and fast delivery,2025-04-12,Mobile App,great service fast delivery
2633,Priya,Poor quality and waste of money,2025-06-12,Mobile,poor quality waste money
2634,Pooja,Okay for the price,2025-12-12,Mobile,okay price
2635,Karthik,Delivery was too late,2025-09-14,Internet Service,delivery too late
2636,Manoj,Average experience,2025-12-09,E-commerce,average experience
2637,Karthik,"Amazing experience, highly recommend",2025-04-15,Headphones,amazing experience highly recommend
2638,Suresh,Acceptable performance,2025-08-04,E-commerce,acceptable performance
2639,Pooja,Acceptable performance,2025-09-04,Banking App,acceptable performance
2640,Priya,Worst product ever,2025-10-24,Internet Service,worst product ever
2641,Anitha,Excellent quality and very satisfied,2025-06-05,Smart Watch,excellent quality very satisfied
2642,Anitha,Customer support did not respond,2025-06-18,Mobile,customer support did not respond
2643,Priya,Decent product,2025-08-02,Mobile,decent product
2644,Suresh,Very bad experience and disappointed,2025-07-29,E-commerce,very bad experience disappointed
2645,Arun,Average experience,2025-02-12,Banking App,average experience
2646,Suresh,Great service and fast delivery,2025-05-02,Headphones,great service fast delivery
2647,Pooja,Okay for the price,2025-09-23,Mobile App,okay price
2648,Karthik,Nothing special,2025-06-19,Smart Watch,nothing special
2649,Pooja,Poor quality and waste of money,2025-09-12,Smart Watch,poor quality waste money
2650,Anitha,Okay for the price,2025-04-30,Mobile,okay price
2651,Suresh,Okay for the price,2025-10-30,Laptop,okay price
2652,Priya,"Amazing experience, highly recommend",2025-02-18,Laptop,amazing experience highly recommend
2653,Anitha,Great service and fast delivery,2025-11-10,Laptop,great service fast delivery
2654,Pooja,Great service and fast delivery,2025-03-10,Internet Service,great service fast delivery
2655,Rahul,Poor quality and waste of money,2025-06-30,Headphones,poor quality waste money
2656,Manoj,Customer support did not respond,2025-02-09,Internet Service,customer support did not respond
2657,Suresh,Poor quality and waste of money,2025-05-09,Internet Service,poor quality waste money
2658,Suresh,Delivery was too late,2025-09-21,Banking App,delivery too late
2659,Karthik,Worst product ever,2025-05-22,Headphones,worst product ever
2660,Arun,Average experience,2025-04-17,Internet Service,average experience
2661,Karthik,Okay for the price,2025-02-08,E-commerce,okay price
2662,Arun,Excellent quality and very satisfied,2025-10-22,Internet Service,excellent quality very satisfied
2663,Anitha,Average experience,2025-03-07,Smart Watch,average experience
2664,Pooja,Poor quality and waste of money,2025-09-12,Headphones,poor quality waste money
2665,Sneha,Poor quality and waste of money,2025-01-03,Headphones,poor quality waste money
2666,Karthik,Very happy with the product,2025-06-19,Smart Watch,very happy product
2667,Sneha,Poor quality and waste of money,2025-03-11,Laptop,poor quality waste money
2668,Suresh,Nothing special,2025-09-18,Banking App,nothing special
2669,Manoj,Okay for the price,2025-06-09,Mobile,okay price
2670,Pooja,"Amazing experience, highly recommend",2025-11-29,Smart Watch,amazing experience highly recommend
2671,Priya,Average experience,2025-06-06,Internet Service,average experience
2672,Rahul,"Amazing experience, highly recommend",2025-03-21,Laptop,amazing experience highly recommend
2673,Suresh,Great service and fast delivery,2025-06-17,E-commerce,great service fast delivery
2674,Rahul,Excellent quality and very satisfied,2025-02-05,Headphones,excellent quality very satisfied
2675,Priya,Nothing special,2025-04-06,Laptop,nothing special
2676,Karthik,Very bad experience and disappointed,2025-12-08,Mobile,very bad experience disappointed
2677,Karthik,"Amazing experience, highly recommend",2025-07-16,Mobile,amazing experience highly recommend
2678,Pooja,Great service and fast delivery,2025-03-20,E-commerce,great service fast delivery
2679,Karthik,Very happy with the product,2025-11-15,Laptop,very happy product
2680,Karthik,Decent product,2025-07-09,Laptop,decent product
2681,Karthik,Acceptable performance,2025-07-28,E-commerce,acceptable performance
2682,Karthik,Customer support did not respond,2025-03-17,Mobile,customer support did not respond
2683,Karthik,Customer support did not respond,2025-02-18,Mobile,customer support did not respond
2684,Pooja,Delivery was too late,2025-05-02,Mobile,delivery too late
2685,Pooja,Worst product ever,2025-05-11,Laptop,worst product ever
2686,Manoj,Acceptable performance,2025-11-27,Smart Watch,acceptable performance
2687,Manoj,Worst product ever,2025-09-20,Internet Service,worst product ever
2688,Divya,Poor quality and waste of money,2025-10-22,Laptop,poor quality waste money
2689,Pooja,Okay for the price,2025-06-03,Headphones,okay price
2690,Pooja,Nothing special,2025-04-25,Headphones,nothing special
2691,Arun,Support team was very helpful,2025-11-09,Mobile,support team very helpful
2692,Divya,Nothing special,2025-03-08,Smart Watch,nothing special
2693,Pooja,Very happy with the product,2025-12-19,Headphones,very happy product
2694,Divya,Delivery was too late,2025-02-18,Mobile,delivery too late
2695,Karthik,Excellent quality and very satisfied,2025-04-02,Mobile,excellent quality very satisfied
2696,Rahul,Very happy with the product,2025-11-06,Mobile App,very happy product
2697,Karthik,Nothing special,2025-10-09,Mobile App,nothing special
2698,Suresh,Worst product ever,2025-07-10,Laptop,worst product ever
2699,Karthik,Very happy with the product,2025-07-17,Mobile App,very happy product
2700,Manoj,Poor quality and waste of money,2025-06-03,Mobile App,poor quality waste money
2701,Priya,Decent product,2025-09-12,Mobile,decent product
2702,Priya,Excellent quality and very satisfied,2025-05-26,Laptop,excellent quality very satisfied
2703,Karthik,Very bad experience and disappointed,2025-02-06,Laptop,very bad experience disappointed
2704,Sneha,Poor quality and waste of money,2025-11-06,Mobile,poor quality waste money
2705,Sneha,Acceptable performance,2025-07-28,Mobile,acceptable performance
2706,Karthik,Support team was very helpful,2025-02-22,Mobile App,support team very helpful
2707,Manoj,Support team was very helpful,2025-04-09,Banking App,support team very helpful
2708,Suresh,Decent product,2025-07-11,Headphones,decent product
2709,Suresh,"Amazing experience, highly recommend",2025-07-06,Smart Watch,amazing experience highly recommend
2710,Divya,Delivery was too late,2025-06-30,Mobile App,delivery too late
2711,Rahul,Poor quality and waste of money,2025-10-02,Headphones,poor quality waste money
2712,Karthik,Average experience,2025-03-08,Mobile,average experience
2713,Pooja,Very happy with the product,2025-06-18,E-commerce,very happy product
2714,Karthik,Customer support did not respond,2025-06-07,E-commerce,customer support did not respond
2715,Divya,Average experience,2025-10-20,Smart Watch,average experience
2716,Rahul,Very happy with the product,2025-05-15,E-commerce,very happy product
2717,Arun,Delivery was too late,2025-12-08,Internet Service,delivery too late
2718,Arun,Excellent quality and very satisfied,2025-05-29,E-commerce,excellent quality very satisfied
2719,Sneha,Very bad experience and disappointed,2025-08-17,Headphones,very bad experience disappointed
2720,Anitha,Very bad experience and disappointed,2025-05-23,Mobile,very bad experience disappointed
2721,Arun,Very bad experience and disappointed,2025-07-20,Mobile App,very bad experience disappointed
2722,Karthik,Average experience,2025-09-20,E-commerce,average experience
2723,Suresh,Very bad experience and disappointed,2025-02-12,Mobile App,very bad experience disappointed
2724,Pooja,Nothing special,2025-05-10,Laptop,nothing special
2725,Priya,Poor quality and waste of money,2025-07-25,Mobile App,poor quality waste money
2726,Priya,Acceptable performance,2025-07-18,Laptop,acceptable performance
2727,Arun,Nothing special,2025-04-21,E-commerce,nothing special
2728,Sneha,Decent product,2025-02-12,E-commerce,decent product
2729,Sneha,Customer support did not respond,2025-10-19,Headphones,customer support did not respond
2730,Suresh,Decent product,2025-02-22,Internet Service,decent product
2731,Manoj,Customer support did not respond,2025-12-03,Headphones,customer support did not respond
2732,Manoj,"Amazing experience, highly recommend",2025-05-31,Smart Watch,amazing experience highly recommend
2733,Anitha,Delivery was too late,2025-12-20,Banking App,delivery too late
2734,Priya,"Amazing experience, highly recommend",2025-05-20,E-commerce,amazing experience highly recommend
2735,Divya,Worst product ever,2025-07-10,Mobile App,worst product ever
2736,Rahul,Very bad experience and disappointed,2025-06-11,E-commerce,very bad experience disappointed
2737,Divya,Worst product ever,2025-02-21,Laptop,worst product ever
2738,Rahul,Decent product,2025-04-18,Mobile,decent product
2739,Suresh,"Amazing experience, highly recommend",2025-10-01,Mobile,amazing experience highly recommend
2740,Suresh,Very happy with the product,2025-11-02,E-commerce,very happy product
2741,Karthik,Worst product ever,2025-09-03,E-commerce,worst product ever
2742,Anitha,Delivery was too late,2025-06-20,Mobile App,delivery too late
2743,Priya,Okay for the price,2025-12-30,Laptop,okay price
2744,Rahul,Decent product,2025-07-11,Mobile,decent product
2745,Arun,Customer support did not respond,2025-03-28,Mobile App,customer support did not respond
2746,Sneha,Decent product,2025-08-15,Internet Service,decent product
2747,Anitha,Excellent quality and very satisfied,2025-02-28,E-commerce,excellent quality very satisfied
2748,Rahul,Okay for the price,2025-02-07,Banking App,okay price
2749,Karthik,Support team was very helpful,2025-10-07,E-commerce,support team very helpful
2750,Priya,Acceptable performance,2025-10-04,Mobile,acceptable performance
2751,Pooja,Decent product,2025-10-13,E-commerce,decent product
2752,Pooja,Delivery was too late,2025-04-20,Mobile,delivery too late
2753,Pooja,"Amazing experience, highly recommend",2025-05-10,E-commerce,amazing experience highly recommend
2754,Karthik,Nothing special,2025-03-05,Internet Service,nothing special
2755,Sneha,Very happy with the product,2025-10-26,Internet Service,very happy product
2756,Suresh,Okay for the price,2025-06-04,Smart Watch,okay price
2757,Pooja,Support team was very helpful,2025-11-29,Mobile App,support team very helpful
2758,Divya,"Amazing experience, highly recommend",2025-06-30,Laptop,amazing experience highly recommend
2759,Divya,Decent product,2025-05-03,Banking App,decent product
2760,Sneha,Acceptable performance,2025-05-24,Headphones,acceptable performance
2761,Suresh,Poor quality and waste of money,2025-10-07,Headphones,poor quality waste money
2762,Rahul,"Amazing experience, highly recommend",2025-05-16,E-commerce,amazing experience highly recommend
2763,Anitha,"Amazing experience, highly recommend",2025-10-08,Smart Watch,amazing experience highly recommend
2764,Karthik,Average experience,2025-10-29,E-commerce,average experience
2765,Arun,Customer support did not respond,2025-03-11,Headphones,customer support did not respond
2766,Arun,Acceptable performance,2025-10-19,E-commerce,acceptable performance
2767,Divya,Great service and fast delivery,2025-09-09,Laptop,great service fast delivery
2768,Karthik,Poor quality and waste of money,2025-10-01,Headphones,poor quality waste money
2769,Manoj,Poor quality and waste of money,2025-12-11,Mobile,poor quality waste money
2770,Suresh,Excellent quality and very satisfied,2025-07-16,Banking App,excellent quality very satisfied
2771,Karthik,Acceptable performance,2025-10-19,Smart Watch,acceptable performance
2772,Manoj,Poor quality and waste of money,2025-10-13,Internet Service,poor quality waste money
2773,Sneha,Okay for the price,2025-12-20,Banking App,okay price
2774,Suresh,"Amazing experience, highly recommend",2025-02-25,Internet Service,amazing experience highly recommend
2775,Sneha,Worst product ever,2025-05-06,Headphones,worst product ever
2776,Karthik,Very happy with the product,2025-05-04,Headphones,very happy product
2777,Suresh,"Amazing experience, highly recommend",2025-10-29,Headphones,amazing experience highly recommend
2778,Karthik,Very bad experience and disappointed,2025-05-12,Internet Service,very bad experience disappointed
2779,Arun,Decent product,2025-01-27,Smart Watch,decent product
2780,Priya,Support team was very helpful,2025-02-25,E-commerce,support team very helpful
2781,Suresh,Excellent quality and very satisfied,2025-02-10,Mobile,excellent quality very satisfied
2782,Divya,Nothing special,2025-08-16,Mobile App,nothing special
2783,Divya,"Amazing experience, highly recommend",2025-12-12,Headphones,amazing experience highly recommend
2784,Suresh,Delivery was too late,2025-04-29,Smart Watch,delivery too late
2785,Manoj,Okay for the price,2025-07-31,Mobile App,okay price
2786,Suresh,Great service and fast delivery,2025-06-10,Smart Watch,great service fast delivery
2787,Arun,Acceptable performance,2025-03-01,Internet Service,acceptable performance
2788,Rahul,Support team was very helpful,2025-04-05,Mobile,support team very helpful
2789,Priya,Average experience,2025-07-19,Internet Service,average experience
2790,Sneha,Great service and fast delivery,2025-07-14,Internet Service,great service fast delivery
2791,Karthik,Very happy with the product,2025-04-19,E-commerce,very happy product
2792,Priya,Okay for the price,2025-07-13,Internet Service,okay price
2793,Manoj,Excellent quality and very satisfied,2025-10-03,E-commerce,excellent quality very satisfied
2794,Priya,Support team was very helpful,2025-12-15,Headphones,support team very helpful
2795,Anitha,Great service and fast delivery,2025-07-17,Mobile,great service fast delivery
2796,Divya,Delivery was too late,2025-10-09,Banking App,delivery too late
2797,Sneha,Worst product ever,2025-07-20,Mobile App,worst product ever
2798,Karthik,Great service and fast delivery,2025-07-06,Internet Service,great service fast delivery
2799,Sneha,Delivery was too late,2025-08-28,Smart Watch,delivery too late
2800,Karthik,Very bad experience and disappointed,2025-06-25,Smart Watch,very bad experience disappointed
2801,Manoj,Support team was very helpful,2025-11-07,Mobile,support team very helpful
2802,Manoj,Acceptable performance,2025-10-26,Headphones,acceptable performance
2803,Anitha,Nothing special,2025-09-12,Headphones,nothing special
2804,Priya,Customer support did not respond,2025-08-14,Internet Service,customer support did not respond
2805,Anitha,Okay for the price,2025-01-10,Mobile App,okay price
2806,Manoj,"Amazing experience, highly recommend",2025-03-20,Laptop,amazing experience highly recommend
2807,Pooja,Worst product ever,2025-10-10,Smart Watch,worst product ever
2808,Divya,Delivery was too late,2025-08-08,Mobile App,delivery too late
2809,Suresh,Support team was very helpful,2025-11-26,Smart Watch,support team very helpful
2810,Karthik,Support team was very helpful,2025-03-03,Banking App,support team very helpful
2811,Anitha,Very happy with the product,2025-06-12,Internet Service,very happy product
2812,Karthik,Worst product ever,2025-08-31,Banking App,worst product ever
2813,Anitha,Very happy with the product,2025-12-22,Laptop,very happy product
